지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균현지기압(hPa),평균해면기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),합계 일조시간(hr),최심적설(cm),최심신적설(cm)
261,해남,2017-03,5.5,12.8,-1.8,19.4,-7.4,20170319,20170303,1018.3,1020,62,24,2.1,,209.2,,
261,해남,2017-04,12.9,20.4,5.6,26.4,-3.3,20170416,20170403,1012.3,1013.8,66,42.7,2.3,,244.5,,
261,해남,2017-05,17.7,25.3,10.3,31.8,4.5,20170530,20170507,1011.6,1013.1,66,9.6,2,,259.9,,
261,해남,2017-06,21.6,27.4,16.6,32.2,9.1,20170619,20170604,1007.4,1008.9,71,24.4,2.2,,201.5,,
261,해남,2017-07,27.2,31,23.9,34.8,20.7,20170720,20170728,1006.7,1008.2,83,162.7,2.1,,147.2,,
261,해남,2017-08,26.6,31.8,22.2,37.2,14.6,20170806,20170827,1005.7,1007.1,78,198.9,2.2,,234,,
261,해남,2017-09,21.3,27.1,16.2,30.1,8.2,20170901,20170930,1010.8,1012.3,76,86.5,1.8,,191.4,,
261,해남,2017-10,15.7,21.9,10.5,28.9,-.3,20171010,20171031,1018,1019.5,75,113.3,1.8,,166.6,,
261,해남,2017-11,7.3,14.5,.1,21.5,-5.3,20171110,20171127,1021.4,1023,67,2.2,1.7,,192.1,,
261,해남,2017-12,1.1,7,-4.5,14.7,-9.8,20171203,20171214,1024.5,1026.1,69,28.5,1.7,,157.7,,
261,해남,2018-01,-.9,4.2,-5.6,11.2,-14,20180115,20180112,1022.5,1024.1,70,44.8,2.1,,163.6,,
261,해남,2018-02,.3,6.5,-6,15.4,-12.1,20180227,20180207,1021.9,1023.6,62,24.3,2.3,,162,,
261,해남,2018-03,8,14.4,1.8,23,-4.1,20180331,20180310,1018.2,1020.2,75,147.6,2.2,,192.5,,
261,해남,2018-04,13,19.5,6.4,26.5,-1.3,20180420,20180419,1014.3,1016.2,72,120.1,2.8,,203.3,,
261,해남,2018-05,18,23.5,12.9,29.1,2.8,20180515,20180504,1010.2,1012.1,75,75.3,2.2,,158.2,,
261,해남,2018-06,21.7,27.4,17.4,33.2,11.9,20180625,20180601,1006.5,1008.4,76,238.9,2,,205.8,,
261,해남,2018-07,26.7,31.9,22.5,36.6,17.9,20180727,20180707,1006.6,1008.5,81,18.8,2.2,,262.1,,
261,해남,2018-08,27.5,32.3,23.6,36.3,20.3,20180801,20180825,1005.3,1007.1,81,204.2,2.6,5.9,214.3,,
261,해남,2018-09,20.7,26.1,15.9,29.1,7.8,20180905,20180925,1011,1012.9,82,128.4,1.9,6.4,154,,
261,해남,2018-10,13.3,19.8,6.8,25,1.2,20181004,20181031,1017,1018.9,76,214.1,1.9,4.6,227.7,,
261,해남,2018-11,7.9,15.4,.9,20,-3.9,20181105,20181123,1021.5,1023.5,79,44.6,1,4.2,196.5,,
261,해남,2018-12,2.3,7.3,-2.3,20.8,-8.9,20181203,20181215,1025,1027.1,72,36,1.6,6.4,148.8,,
261,해남,2019-01,.5,6.1,-4.7,9.8,-10,20190123,20190104,1024.6,1026.7,68,14.5,2,5.1,196.3,,
261,해남,2019-02,2.2,8,-3.3,14.7,-9.8,20190223,20190212,1022.3,1024.4,68,33.5,2.2,6.6,152.9,,
261,해남,2019-03,6.5,13.2,-.1,19.3,-5.3,20190326,20190324,1016.6,1018.6,72,49,2.4,5.6,205.9,,
261,해남,2019-04,10.9,17.1,4.4,24.1,-5.3,20190422,20190403,1013.7,1015.6,74,61.1,2.2,5.7,178.9,,
261,해남,2019-05,16.7,24.2,9.3,28.3,-.6,20190524,20190507,1011,1012.9,70,99,2.3,4.9,282.7,,
261,해남,2019-06,20.5,26,15.8,29.9,11.2,20190605,20190603,1005.7,1007.6,82,45.1,1.7,5.8,212.8,,
261,해남,2019-07,24.2,28.1,21,31.9,17.7,20190731,20190706,1004.7,1006.6,86,181.9,2.2,6.9,155.5,,
261,해남,2019-08,25.6,30.6,21.4,34.4,15.5,20190802,20190831,1005.3,1007.1,85,205.2,1.8,6,214.9,,
261,해남,2019-09,22,27,18,29.7,9.3,20190915,20190924,1011.8,1013.7,86,258.9,1.9,6.8,147.1,,
261,해남,2019-10,15.8,22.1,9.9,27.7,1.4,20191004,20191028,1016.5,1018.5,79,223.7,1.6,5.1,202.9,,
261,해남,2019-11,10.1,16.8,3.4,22.4,-5.9,20191102,20191130,1020.6,1022.6,73,12.8,1.9,5.3,186.7,,
262,고흥,2015-11,11.5,16.2,7.4,22.3,.3,20151105,20151129,1016,1022.4,87,70.1,1.4,,102.1,,
262,고흥,2015-12,5.4,10.3,.7,16.2,-6.1,20151209,20151230,1018.1,1024.8,76,24.3,1.6,,148.6,,
262,고흥,2016-01,1.3,5.7,-2.9,14.7,-9.3,20160103,20160124,1017.6,1024.3,71,57.5,2,,157.8,,
262,고흥,2016-02,3.3,8.6,-1.8,16.8,-7.5,20160212,20160207,1017.8,1024.4,64,56.2,2.3,,192.2,,
262,고흥,2016-03,7.8,13.7,1.7,21.4,-5.8,20160330,20160301,1014.7,1021.2,73,84.2,1.5,,211.4,,
262,고흥,2016-04,13.8,19.5,8.6,24.8,4.1,20160414,20160401,1007.5,1013.8,79,264.7,1.5,,184.1,,
262,고흥,2016-05,18,24,12,30.3,6.2,20160530,20160501,1006,1012.2,78,128.2,1.5,,222.9,,
262,고흥,2016-06,21.5,25.4,18.3,29.3,12.1,20160626,20160603,1002.1,1008.2,90,117.5,1.2,,121.9,,
262,고흥,2016-07,25.3,29.2,22.2,33.9,19.2,20160731,20160718,1002.5,1008.5,93,173.3,1.2,,194.2,,
262,고흥,2016-08,26.6,32.1,22.3,36,16.1,20160811,20160829,999.7,1005.7,76,47.4,1.1,,266.3,,
262,고흥,2016-09,22.1,26.3,18.7,30.9,14.5,20160904,20160921,1006.5,1012.6,83,302.2,.9,,121.3,,
262,고흥,2016-10,16.9,21.4,13,28,4.3,20161004,20161030,1011.7,1018,80,193.7,1,,101.5,,
262,고흥,2016-11,9.2,14.9,3.9,20.6,-1.9,20161105,20161125,1015.8,1022.3,73,107.2,1.3,,159.4,,
262,고흥,2016-12,4.7,10.3,-.3,18.9,-5.6,20161222,20161228,1017.6,1024.2,70,109.8,1.6,,166.5,,
262,고흥,2017-01,2,7.5,-3.2,14.1,-9,20170102,20170126,1018,1024.7,65,13.2,1.9,,193,,
262,고흥,2017-02,3,8.9,-2.8,14.9,-6.9,20170216,20170221,1016.3,1023,61,38.8,2.3,,190.7,,
262,고흥,2017-03,6.7,13.3,.3,19.4,-3.8,20170330,20170307,1012.9,1019.5,61,26.5,1.6,,211.5,,
262,고흥,2017-04,14.1,20.5,7.8,25.7,.4,20170430,20170402,1007.2,1013.5,64,74.2,1.7,,238.3,,
262,고흥,2017-05,18.2,24.7,11.5,32.2,7.7,20170530,20170527,1006.7,1012.9,66,30.1,1.5,,259.6,,
262,고흥,2017-06,21,26.5,16,31.2,10,20170618,20170604,1002.8,1008.9,74,274.7,1.3,,204.4,,
262,고흥,2017-07,26.4,30.4,23,34.1,18.7,20170724,20170727,1002.4,1008.4,86,269.5,1.2,,158.1,,
262,고흥,2017-08,26.3,30.9,22.2,36,15.5,20170806,20170831,1001.3,1007.4,79,109.8,1.2,,222.9,,
262,고흥,2017-09,21.4,26.6,16.8,29.9,8.2,20170917,20170930,1006.2,1012.4,77,126.6,1,,182.1,,
262,고흥,2017-10,16.3,21.8,11.6,28,.1,20171010,20171031,1013.1,1019.4,77,139.6,1,,160.2,,
262,고흥,2017-11,7.9,14.9,1.4,21.1,-2.1,20171110,20171125,1016.1,1022.6,70,1.4,1.2,,196.9,,
262,고흥,2017-12,1.6,7.5,-4.1,13.7,-10.6,20171223,20171214,1018.9,1025.6,65,11,1.7,,191.6,,
262,고흥,2018-01,-.1,5.2,-5,12.9,-12.6,20180115,20180127,1016.9,1023.6,65,26.8,1.7,,181.4,,
262,고흥,2018-02,1.5,7.6,-4.7,15.2,-11.5,20180226,20180206,1016.4,1023.1,56,35.1,1.7,,175.6,,
262,고흥,2018-03,8.5,14.7,2.5,22.7,-2.1,20180329,20180303,1013.3,1019.7,75,195.9,1.5,,205,,
262,고흥,2018-04,13.5,19.5,7.2,27,1,20180420,20180408,1009.6,1015.8,72,128.8,1.6,,209.3,,
262,고흥,2018-05,17.8,23,12.8,27.8,7.2,20180515,20180504,1005.7,1011.8,77,106.6,1.4,,177.9,,
262,고흥,2018-06,21.4,26.5,17,32,12.6,20180624,20180601,1002,1008,81,268.9,1.1,,208.7,,
262,고흥,2018-07,26.4,31,22.4,35.7,19.7,20180727,20180708,1002.4,1008.2,81,107.7,1.2,,242.5,,
262,고흥,2018-08,27.4,31.5,23.7,35.6,18.6,20180806,20180819,1001.2,1007.1,79,109.2,1.5,6,202.7,,
262,고흥,2018-09,21,25.4,17.1,30,8.1,20180904,20180925,1006.5,1012.5,80,235,1,6.6,143,,
262,고흥,2018-10,14,20.3,8.1,24.7,3.3,20181007,20181031,1011.9,1018.1,74,174.7,1.3,3.9,219.7,,
262,고흥,2018-11,8.7,16.1,2.7,20.9,-2.5,20181105,20181123,1016.5,1022.8,78,38.4,.7,4.1,181.6,,
262,고흥,2018-12,3.4,8.5,-1.3,17.3,-7.9,20181202,20181230,1019.5,1026,66,31.7,1.4,5,159.1,,
262,고흥,2019-01,2.1,8,-3.3,11.9,-7.1,20190130,20190104,1018.8,1025.4,58,12.8,1.9,3.9,201,,
262,고흥,2019-02,3.7,9.6,-1.9,15.6,-7.5,20190226,20190212,1016.7,1023.2,60,40.6,1.5,6.2,164.3,,
262,고흥,2019-03,8.2,14.4,2.1,20.3,-2.9,20190326,20190324,1011.1,1017.4,63,71.7,2,4.8,220.5,,
262,고흥,2019-04,12.1,17.5,6.4,23.3,-1.9,20190421,20190403,1008.8,1015,69,75.1,1.4,5.2,175.9,,
262,고흥,2019-05,17.7,24.8,10.6,29.4,4,20190525,20190507,1006.1,1012.2,65,140.6,1.5,4.8,260.4,,
262,고흥,2019-06,20.8,26,16.2,31.4,11.6,20190605,20190601,1001.1,1007.1,81,266.7,1.2,6.1,176.9,,
262,고흥,2019-07,24.1,27.9,21,32.1,16.8,20190731,20190706,1000.5,1006.4,86,356.9,1.3,7,137.8,,
262,고흥,2019-08,25.9,30.3,22.1,35.4,16.8,20190814,20190831,1000.9,1006.8,82,89.7,1.2,5.9,180.8,,
262,고흥,2019-09,21.9,26.4,18.5,29.7,12.2,20190911,20190924,1007.6,1013.5,86,292.2,1.2,6.8,114.7,,
262,고흥,2019-10,16.1,21.8,10.9,26.7,3.1,20191004,20191028,1011.6,1017.8,76,281.4,1.2,4.6,203.4,,
262,고흥,2019-11,9.9,16.6,3.8,22.8,-2.8,20191101,20191130,1015.5,1021.8,72,23.7,1.3,4.2,183.9,,
263,의령군,2015-11,10.3,16.1,6.1,22.6,-1.4,20151115,20151101,1021.1,1022.8,83,100.7,.8,,100.5,,
263,의령군,2015-12,3.9,10.7,-1.5,15.3,-8.6,20151201,20151229,1022.9,1024.7,72,43.1,1.1,,155.1,,
263,의령군,2016-01,-.6,6.8,-6.2,16.4,-13.9,20160103,20160125,1022.2,1024,63,32.2,1.4,,176.3,,
263,의령군,2016-02,2.8,10.7,-3.7,16.3,-9.3,20160227,20160203,1022,1023.8,55,44.2,1.8,,206.8,,
263,의령군,2016-03,8,15.4,1.5,22,-8.8,20160306,20160301,1019.4,1021.1,65,112.2,1.2,,202,,
263,의령군,2016-04,13.1,20.1,7,25.4,2.5,20160414,20160401,1012.1,1013.9,74,225.2,1.4,,185.7,,
263,의령군,2016-05,17.6,25.1,10.4,31.4,4.2,20160530,20160517,1010.4,1012.1,72,104.3,1.3,,231,,
263,의령군,2016-06,21.5,26.7,17.1,30.6,9.2,20160617,20160602,1006.6,1008.2,82,70.6,1,,147.8,,
263,의령군,2016-07,25.2,30.3,21.2,35.1,18.2,20160730,20160718,1006.9,1008.5,87,153,1,,163.4,,
263,의령군,2016-08,25.8,32.4,20.9,37,14,20160812,20160829,1004.2,1005.8,81,74.9,1,,237,,
263,의령군,2016-09,20.4,25.1,17,30.2,10.2,20160901,20160921,1011.7,1013.4,90,413.7,.7,,89.8,,
263,의령군,2016-10,15.1,20.6,11.2,27.9,3,20161004,20161030,1017,1018.7,89,148.6,.7,,99.6,,
263,의령군,2016-11,7.8,15.2,2,21.6,-4.1,20161105,20161129,1020.8,1022.5,79,20.6,.8,,156.9,,
263,의령군,2016-12,2.9,10.3,-3.1,19.5,-8.7,20161222,20161216,1022.2,1024,75,74.5,1.2,,176.4,,
263,의령군,2017-01,.7,8.1,-5.6,15.4,-11.9,20170102,20170115,1022.5,1024.3,67,5,1.4,,200.7,,
263,의령군,2017-02,2.8,10.5,-4.6,16,-9.3,20170216,20170211,1020.4,1022.2,61,31.8,1.8,,217.8,,
263,의령군,2017-03,7.1,14.9,-.1,20.7,-6.1,20170330,20170308,1017.3,1019.1,65,37.9,1.4,,220.9,,
263,의령군,2017-04,14.6,22.1,7.1,28.9,-.5,20170430,20170403,1011.4,1013,67,84.4,1.7,,215.9,,
263,의령군,2017-05,19.4,27.9,11.5,36,5.9,20170529,20170502,1010.7,1012.3,66,58.8,1.4,,254.7,,
263,의령군,2017-06,22.4,29.8,16.2,35.1,11.6,20170619,20170605,1007,1008.7,71,68.1,1.1,,227.6,,
263,의령군,2017-07,27.4,32.6,23.6,37.3,17.4,20170722,20170727,1006.6,1008.2,79,196.3,1.2,,134.9,,
263,의령군,2017-08,26.1,31.8,21.7,37.6,13.9,20170806,20170831,1006,1007.6,79,197.1,.9,,197,,
263,의령군,2017-09,20.2,27.2,14.7,30.2,7,20170909,20170930,1011.2,1012.9,79,103.5,.8,,180.5,,
263,의령군,2017-10,15.7,22.2,10.9,29.5,-1.1,20171010,20171031,1018.3,1020,78,80.8,.9,,145.9,,
263,의령군,2017-11,7.1,16.1,-.1,23.2,-6.1,20171108,20171119,1020.5,1022.3,65,0,1.2,,215.9,,
263,의령군,2017-12,-.1,8,-6.7,14.3,-12.2,20171203,20171214,1023.3,1025.1,58,13.1,1.4,,214,,
263,의령군,2018-01,-1.2,6.2,-6.8,15,-14.4,20180115,20180127,1021.3,1023.1,61,27.7,1.3,,201.4,,
263,의령군,2018-02,1.1,9.2,-6.4,16.3,-13.7,20180227,20180207,1020.8,1022.6,48,28.5,1.6,,203.3,,
263,의령군,2018-03,8.7,16.4,1.7,24.8,-2.9,20180329,20180302,1018.2,1020,70,151.5,1.6,,203.6,,
263,의령군,2018-04,14,21.4,6.8,29.8,-1.2,20180420,20180408,1014.1,1015.8,66,116.5,1.7,,221.6,,
263,의령군,2018-05,18.7,25.1,12.5,31,5.6,20180515,20180505,1010.2,1011.9,70,87.9,1.3,,179.3,,
263,의령군,2018-06,22.8,28.9,17.3,34.8,12.2,20180624,20180601,1006.7,1008.3,72,168.5,1,,181.6,,
263,의령군,2018-07,27.4,32.9,22.7,38.7,18.2,20180727,20180708,1007.1,1008.7,76,148.5,.9,,222.1,,
263,의령군,2018-08,27,32.9,22.4,37.8,16.3,20180806,20180818,1006.2,1007.8,78,440.5,1.1,6,198,,
263,의령군,2018-09,20.6,25.8,16.3,30.5,9.8,20180904,20180927,1011.6,1013.2,81,143.8,.7,6.9,124,,
263,의령군,2018-10,13,20.8,7,26.7,1.6,20181007,20181031,1016.7,1018.4,77,198.3,.9,4.1,211.8,,
263,의령군,2018-11,7.4,15.9,1.5,21.3,-3.2,20181105,20181123,1021.6,1023.4,77,25.4,.7,4.3,163.4,,
263,의령군,2018-12,2,8.8,-3.5,17.3,-11,20181204,20181229,1024.4,1026.2,64,24.5,1,4.5,164.8,,
263,의령군,2019-01,.7,9.4,-6,12.7,-10.2,20190130,20190127,1023.2,1025,58,12.6,1.1,3.4,216.5,,
263,의령군,2019-02,3.6,10.9,-2.6,16.3,-7.6,20190224,20190201,1021.4,1023.2,59,40.5,1.2,5.4,194.4,,
263,의령군,2019-03,8.6,16.2,1.3,21.8,-4.2,20190319,20190314,1015.2,1016.9,60,37.6,1.8,4.6,233.4,,
263,의령군,2019-04,12.8,19.8,5.8,26.9,-3.5,20190422,20190401,1013.3,1015,63,92,1.4,5.1,175.5,,
263,의령군,2019-05,18.9,27.6,10.6,32.6,4.5,20190524,20190508,1010.4,1012,60,82,1.3,4.7,271.7,,
263,의령군,2019-06,22.1,28.1,17,33.8,11.8,20190605,20190601,1005.5,1007.1,73,188.7,1.1,5.8,192.5,,
263,의령군,2019-07,25.2,29.5,21.6,34.5,16.9,20190731,20190706,1005.2,1006.8,79,179,1.3,7.1,147.7,,
263,의령군,2019-08,26.4,32,21.9,36.1,15.8,20190802,20190831,1005.4,1007,78,57.7,1.1,5.9,185.1,,
263,의령군,2019-09,21.9,26.9,18.1,31.8,10.9,20190911,20190925,1013,1014.6,84,266.5,1,6.8,120.1,,
263,의령군,2019-10,15.9,22.7,10.5,28.8,1.9,20191004,20191028,1016.6,1018.3,78,263.5,1,4.8,186.4,,
263,의령군,2019-11,9.1,17.4,2.9,23.3,-3.7,20191101,20191121,1020.4,1022.1,73,20.2,1,4.3,173.5,,
264,함양군,2015-11,9.7,14.7,5.4,23.3,-1.4,20151105,20151101,1004.8,1023.1,87,110.9,.8,,79.7,,
264,함양군,2015-12,3.2,8.9,-1.4,14.6,-7.9,20151213,20151230,1006.3,1025.2,79,48,1.4,,134.3,,
264,함양군,2016-01,.2,4.9,-4.4,17.3,-11.7,20160103,20160124,1005.5,1024.5,65,25.1,2,,155.2,,
264,함양군,2016-02,2.2,8.2,-3.1,15.8,-9.9,20160213,20160207,1005.4,1024.3,61,34.4,2.2,,176.7,,
264,함양군,2016-03,7.8,15.3,.7,24.2,-7.3,20160330,20160301,1002.8,1021.2,59,59.8,1.3,,217,,
264,함양군,2016-04,14.3,21.7,7.6,27.1,1.8,20160401,20160401,995.8,1013.7,66,168.2,1.5,,191.1,,
264,함양군,2016-05,18.1,26,10.4,31.1,4.7,20160530,20160517,994.4,1011.9,70,70.1,1.4,,256.5,,
264,함양군,2016-06,21.8,27.4,17,31.6,9.9,20160623,20160602,990.7,1007.9,81,74,.9,,159.3,,
264,함양군,2016-07,25.6,31,21.3,35.4,17.9,20160729,20160718,991.1,1008.1,85,211,.8,,175.9,,
264,함양군,2016-08,26.1,33,20.9,37.3,14,20160812,20160829,988.8,1005.8,79,53.2,1,,227.1,,
264,함양군,2016-09,20.8,26,17.1,31.4,9.4,20160904,20160921,996,1013.4,88,226.6,.5,,99.1,,
264,함양군,2016-10,15.5,21.8,11.1,29.1,2.6,20161006,20161030,1001.1,1019,84,175.1,.7,,100.3,,
264,함양군,2016-11,7.7,15,1.4,21.8,-5,20161120,20161126,1004.4,1022.9,73,8.5,1.1,,147.5,,
264,함양군,2016-12,2.9,9.5,-3,17,-8.7,20161203,20161230,1005.7,1024.6,70,22,1.6,,155.2,,
264,함양군,2017-01,.6,7.2,-5.3,14.7,-12.3,20170108,20170126,1005.8,1024.9,63,4.1,1.9,,188.7,,
264,함양군,2017-02,2.3,9.3,-4.1,16.3,-8.3,20170216,20170215,1003.9,1022.8,57,30.3,2.3,,203,,
264,함양군,2017-03,6.4,14.3,-.8,21.8,-5.2,20170330,20170311,1000.9,1019.4,58,23,1.5,,214.9,,
264,함양군,2017-04,13.7,21.6,6,29.3,-.2,20170416,20170402,995.2,1013.1,62,30.3,1.6,,230.5,,
264,함양군,2017-05,18.1,26.1,9.8,33,5.4,20170529,20170503,994.9,1012.5,66,25.8,1.5,,259.9,,
264,함양군,2017-06,21.9,29.2,14.9,35,8.1,20170618,20170604,991.2,1008.4,69,28,1.4,,235.3,,
264,함양군,2017-07,26.2,31.7,22.3,35.2,18.2,20170721,20170727,991,1008,88,161.4,.8,,132,,
264,함양군,2017-08,25.2,31.1,20.6,36.3,11.7,20170806,20170831,990.5,1007.5,86,131.8,.8,,184.2,,
264,함양군,2017-09,19.2,26.6,13.3,29.6,4.6,20170925,20170930,995.6,1013.1,84,97.9,.8,,186,,
264,함양군,2017-10,14.1,21.6,9.1,29.3,-2.9,20171010,20171031,1002.5,1020.5,85,61.2,.6,,116.5,,
264,함양군,2017-11,6.5,14.7,-.9,22.3,-5.4,20171107,20171125,1004.2,1022.8,69,1.9,1.5,,182.2,,
264,함양군,2017-12,-.2,6.2,-6.2,13.2,-14,20171223,20171214,1006.5,1025.6,66,18.9,1.9,,171,,
264,함양군,2018-01,-1.6,4.3,-6.8,10.8,-16,20180115,20180127,1004.6,1023.7,67,23.5,2,,181.9,,
264,함양군,2018-02,0,7.2,-7.2,15.2,-14.3,20180227,20180208,1004.1,1023.1,57,35.8,1.8,,190.9,,
264,함양군,2018-03,8,15.8,.6,24.8,-6,20180329,20180302,1001.6,1020.1,74,125,1.4,,215.1,,
264,함양군,2018-04,13.3,20.8,5.4,30.9,-.9,20180420,20180408,997.8,1015.7,69,145.8,1.7,,222.5,,
264,함양군,2018-05,18,24.6,11.3,31.3,5.2,20180515,20180520,994.1,1011.7,77,105,1.2,,193.7,,
264,함양군,2018-06,22.5,29.3,16.6,36.7,11.8,20180625,20180601,990.7,1007.9,75,161.5,.9,,202.4,,
264,함양군,2018-07,26.5,32.5,21.8,37.8,16.3,20180727,20180707,991.5,1008.5,85,202.1,.8,,218.8,,
264,함양군,2018-08,26.2,32.1,21.6,36.2,14.9,20180815,20180818,990.6,1007.5,87,416.2,.9,6.1,187.2,,
264,함양군,2018-09,19.4,25.2,14.7,29.9,5.7,20180904,20180925,995.9,1013.5,88,140.7,.7,6.7,137.2,,
264,함양군,2018-10,11.9,19.8,5.8,24.8,1.3,20181007,20181031,1000.8,1018.9,82,263,1.1,4.4,201.7,,
264,함양군,2018-11,6.6,15.4,.3,21.9,-4.4,20181104,20181129,1005.2,1023.8,82,28.1,.6,4.4,165.5,,
264,함양군,2018-12,1.6,8,-3.9,17.3,-12.5,20181203,20181231,1007.7,1026.8,68,20,1.5,5.2,163.6,,
264,함양군,2019-01,.7,7.7,-5.5,14,-11,20190130,20190127,1006.6,1025.7,63,16,1.9,3.9,210.5,,
264,함양군,2019-02,2.7,9.7,-3.5,15.5,-8.4,20190225,20190212,1004.8,1023.7,65,35.7,1.6,5.6,182.8,,
264,함양군,2019-03,7.6,14.9,.3,22.5,-4.2,20190327,20190308,998.9,1017.3,65,41.9,1.9,4.8,222.1,,
264,함양군,2019-04,12.2,19.1,5.3,27.5,-4.3,20190422,20190403,997,1015,69,110.7,1.4,5.4,180.5,,
264,함양군,2019-05,18,26.4,9.4,31.9,1.6,20190524,20190507,994.5,1012.1,64,78,1.4,4.6,295.5,,
264,함양군,2019-06,21.4,27.9,15.8,33.3,9.9,20190605,20190601,989.7,1006.9,81,137,.9,5.6,215.3,,
264,함양군,2019-07,24.2,29.1,20.2,34,15.6,20190731,20190709,989.4,1006.5,89,334.3,.8,7.4,140.2,,
264,함양군,2019-08,25.4,31.1,20.9,35.1,14.7,20190802,20190831,990,1007,89,87.9,.8,6.3,186,,
264,함양군,2019-09,21.3,26.8,17.2,31.8,11.2,20190911,20190925,997.2,1014.6,93,348.9,.6,7.2,121.3,,
264,함양군,2019-10,14.7,21.9,9.1,28.4,.5,20191004,20191028,1000.8,1018.7,82,233.7,.9,5.2,179.1,,
264,함양군,2019-11,8.1,16.4,1.4,23.9,-6.2,20191101,20191130,1004.1,1022.6,70,13.1,1.1,4.9,162.5,,
266,광양시,2015-11,12.9,17,9.8,23.8,.3,20151105,20151126,1012.1,1021.8,78,94.1,2.1,,122,,
266,광양시,2015-12,6.5,10.5,2.9,14.3,-3.4,20151209,20151218,1013.8,1023.8,71,33.1,2,,162.1,,
266,광양시,2016-01,2.2,6.4,-1.2,15.8,-9.9,20160103,20160124,1013.1,1023.2,65,38.5,2.4,,183.8,,
266,광양시,2016-02,4.1,9.4,-.3,16,-5,20160213,20160207,1013.3,1023.4,60,73,2.6,,206.7,,
266,광양시,2016-03,9.4,14.8,4.9,21.9,-4.9,20160330,20160301,1010.5,1020.4,66,101.9,1.7,,212,,
266,광양시,2016-04,15.2,20.5,10.9,26.2,7.8,20160422,20160412,1003.5,1013.1,73,249.5,2,,189.9,,
266,광양시,2016-05,19.6,25,14.6,31.8,10.6,20160530,20160516,1002.1,1011.5,70,132,1.7,,234.6,,
266,광양시,2016-06,22.7,26.8,19.6,31.9,15.9,20160617,20160604,998.4,1007.6,83,123,1.5,,136.4,,
266,광양시,2016-07,26.1,30.1,23.1,35.2,20,20160731,20160703,998.8,1008,90,187.6,1.5,,199.5,,
266,광양시,2016-08,27.9,33.4,23.7,37.8,16.8,20160814,20160828,996,1005.1,78,50,1.7,,267.6,,
266,광양시,2016-09,22.8,26.4,19.9,30.8,16.3,20160904,20160930,1003,1012.2,86,268.2,2,,120,,
266,광양시,2016-10,17.8,21.7,14.5,28.5,7.3,20161003,20161030,1008,1017.5,81,182.7,2,,117.4,,
266,광양시,2016-11,10.7,15.4,6.5,20.5,-.2,20161105,20161125,1011.6,1021.5,70,86.1,1.8,,177.5,,
266,광양시,2016-12,5.9,10.7,1.8,18.4,-4.3,20161222,20161228,1013.2,1023.2,67,114.9,2,,186.2,,
266,광양시,2017-01,3.1,8,-1,15.2,-7.6,20170102,20170115,1013.5,1023.6,61,10.9,2.4,,214,,
266,광양시,2017-02,4.2,9.6,-.6,15.9,-5,20170216,20170211,1011.6,1021.7,58,38,2.6,,216.6,,
266,광양시,2017-03,8.4,14.1,3.7,19.9,-1.9,20170330,20170308,1008.6,1018.5,59,22.5,2,,231.6,,
266,광양시,2017-04,15.6,21.6,10.6,27.7,5,20170430,20170402,1003,1012.6,65,73.1,2,,235,,
266,광양시,2017-05,19.9,26.2,14.5,35.3,11.4,20170530,20170503,1002.6,1012,66,45.7,1.6,,279.5,,
266,광양시,2017-06,22.5,28,18.2,32.8,15,20170619,20170604,998.9,1008.1,74,62.1,1.6,,231.2,,
266,광양시,2017-07,27,31.2,24,35.4,21.7,20170721,20170727,998.5,1007.6,89,72.7,1.3,,136.1,,
266,광양시,2017-08,26.8,31.4,23.3,37,16.7,20170807,20170831,997.7,1006.9,81,227,1.6,,212.9,,
266,광양시,2017-09,22.1,26.7,18.2,29.3,12.4,20170912,20170930,1002.5,1012.5,74,118,1.9,,190.4,,
266,광양시,2017-10,17.2,21.7,13.6,29.3,4.6,20171010,20171031,1009.3,1019.6,73,143,2.2,,171.5,,
266,광양시,2017-11,9.6,15.3,4.6,21.1,-1.1,20171110,20171119,1011.7,1022.3,61,.2,1.6,,208.4,,
266,광양시,2017-12,2.4,7.3,-1.9,13,-6.4,20171203,20171214,1014.3,1025.2,57,11.2,2.2,,222.1,,
266,광양시,2018-01,.7,5.4,-3.2,14.6,-11.3,20180115,20180127,1012.2,1023.2,58,26,2.3,,206.8,,
266,광양시,2018-02,2.7,8.1,-1.9,16,-9.8,20180227,20180206,1011.9,1022.8,49,27.1,2.1,,192.6,,
266,광양시,2018-03,9.6,15.4,4.7,23.6,-2.4,20180328,20180302,1009.2,1019.8,71,169,2.4,,208.8,,
266,광양시,2018-04,14.5,20.3,9.5,27.1,1.2,20180420,20180408,1005.6,1015.9,69,109.7,2.2,,217.2,,
266,광양시,2018-05,18.7,23.6,14.6,28.6,6.9,20180524,20180504,1001.9,1012,75,160.6,1.8,,190.3,,
266,광양시,2018-06,22.7,27.7,18.8,34.7,15.3,20180624,20180601,998.3,1008.2,76,268,1.5,,211.1,,
266,광양시,2018-07,27.8,32.1,24,37.3,18.9,20180727,20180708,999.4,1009.2,79,135.5,1.5,,233.1,,
